"Chromosome","Gene","E.coli_85","E.coli_86","B.subtillis_94","B.subtillis_95"
"chrII_pilon","g6243",1304,1303,1062,1313
"chrII_pilon","g6244",230,248,159,184
"chrII_pilon","g6245",12,9,10,11
"chrII_pilon","g6246",0,0,0,0
"chrII_pilon","g6247",1,0,0,1
"chrII_pilon","g6248",20,21,14,29
"chrII_pilon","g6249",28,40,21,32
"chrII_pilon","g6250",233,278,184,185
"chrII_pilon","g6251",122,122,86,140
"chrII_pilon","g6252",2,0,1,1
"chrII_pilon","g6253",4,5,5,6
"chrII_pilon","g6254",10,4,8,6
"chrII_pilon","g6255",33,55,28,37
"chrII_pilon","g6256",1271,1296,984,1379
"chrII_pilon","g6257",159,194,132,163
"chrII_pilon","g6258",34,20,29,36
"chrII_pilon","g6259",6,17,11,9
"chrII_pilon","g6260",83,70,78,61
"chrII_pilon","g6261",0,0,2,1
"chrII_pilon","g6262",0,7,0,1
"chrII_pilon","g6263",0,0,0,0
"chrII_pilon","g6264",0,3,0,1
"chrII_pilon","g6265",0,0,0,0
"chrII_pilon","g6266",7,0,3,2
"chrII_pilon","g6267",0,3,0,1
"chrII_pilon","g6268",5,0,1,2
"chrII_pilon","g6269",56,48,38,41
"chrII_pilon","g6270",52,19,19,39
"chrII_pilon","g6271",4,4,5,5
"chrII_pilon","g6272",7,5,7,4
"chrII_pilon","g6273",777,899,638,760
"chrII_pilon","g6274",2,1,2,1
"chrII_pilon","g6275",7,7,3,2
"chrII_pilon","g6276",0,0,1,0
"chrII_pilon","g6277",31,32,138,140
"chrII_pilon","g6278",747,770,1876,1896
"chrII_pilon","g6279",88,135,341,360
"chrII_pilon","g6280",36,46,232,133
"chrII_pilon","g6281",0,0,0,11
"chrII_pilon","g6282",1,3,1,3
"chrII_pilon","g6283",3,4,1,1
"chrII_pilon","g6284",229,279,169,182
"chrII_pilon","g6285",486,435,391,425
"chrII_pilon","g6286",1,0,0,0
"chrII_pilon","g6287",1,1,4,0
"chrII_pilon","g6288",264,224,224,247
"chrII_pilon","g6289",2,3,0,15
"chrII_pilon","g6290",10,6,3,9
"chrII_pilon","g6291",11,7,12,21
"chrII_pilon","g6292",2,1,2,1
"chrII_pilon","g6293",15,24,9,21
"chrII_pilon","g6294",19,42,15,84
"chrII_pilon","g6295",3,2,0,2
"chrII_pilon","g6296",41,59,34,67
"chrII_pilon","g6297",2013,1342,847,592
"chrII_pilon","g6298",0,0,1,0
"chrII_pilon","g6299",7,8,12,15
"chrII_pilon","g6300",0,0,0,0
"chrII_pilon","g6301",41,44,29,30
"chrII_pilon","g6302",488,591,411,550
"chrII_pilon","g6303",0,0,0,0
"chrII_pilon","g6304",9,15,9,21
"chrII_pilon","g6305",22,24,20,15
"chrII_pilon","g6306",408,451,313,373
"chrII_pilon","g6307",4,1,4,3
"chrII_pilon","g6308",0,0,1,1
"chrII_pilon","g6309",3,1,2,1
"chrII_pilon","g6310",329,204,289,303
"chrII_pilon","g6311",21,35,12,19
"chrII_pilon","g6312",0,0,0,0
"chrII_pilon","g6313",0,0,0,0
"chrII_pilon","g6314",0,0,2,0
"chrII_pilon","g6315",207,216,188,262
"chrII_pilon","g6316",3,6,2,6
"chrII_pilon","g6317",2,0,0,1
"chrII_pilon","g6318",280,279,229,263
"chrII_pilon","g6319",14,67,22,180
"chrII_pilon","g6320",199,224,152,214
"chrII_pilon","g6321",345,451,277,312
"chrII_pilon","g6322",3,4,1,1
"chrII_pilon","g6323",0,0,1,0
"chrII_pilon","g6324",7,7,6,6
"chrII_pilon","g6325",0,0,0,1
"chrII_pilon","g6326",10,7,16,10
"chrII_pilon","g6327",8,5,7,5
"chrII_pilon","g6328",197,257,164,194
"chrII_pilon","g6329",284,279,240,208
"chrII_pilon","g6330",45,85,58,86
"chrII_pilon","g6331",0,1,1,5
"chrII_pilon","g6332",1,0,0,1
"chrII_pilon","g6333",1,0,3,4
"chrII_pilon","g6334",1,4,6,4
"chrII_pilon","g6335",209,229,186,173
"chrII_pilon","g6336",1292,1246,922,1110
"chrII_pilon","g6337",391,377,259,336
"chrII_pilon","g6338",63,82,52,61
"chrII_pilon","g6339",13,15,11,14
"chrII_pilon","g6340",68,84,58,53
"chrII_pilon","g6341",9,2,10,8
"chrII_pilon","g6342",9,9,3,8
"chrII_pilon","g6343",0,2,3,1
"chrII_pilon","g6344",0,0,0,0
"chrII_pilon","g6345",0,0,0,0
"chrII_pilon","g6346",3,10,5,10
"chrII_pilon","g6347",99,80,66,85
"chrII_pilon","g6348",9,6,8,21
"chrII_pilon","g6349",0,0,0,0
"chrII_pilon","g6350",37,28,32,34
"chrII_pilon","g6351",237,259,154,211
"chrII_pilon","g6352",226,278,159,207
"chrII_pilon","g6353",98,126,57,68
"chrII_pilon","g6354",11,4,6,4
"chrII_pilon","g6355",112,145,82,105
"chrII_pilon","g6356",262,270,238,278
"chrII_pilon","g6357",257,317,255,355
"chrII_pilon","g6358",79,129,77,73
"chrII_pilon","g6359",94,126,91,94
"chrII_pilon","g6360",39,68,29,35
"chrII_pilon","g6361",151,140,73,102
"chrII_pilon","g6362",116,115,100,109
"chrII_pilon","g6363",69,110,48,59
"chrII_pilon","g6364",357,411,332,409
"chrII_pilon","g6365",269,247,170,279
"chrII_pilon","g6366",126,99,80,91
"chrII_pilon","g6367",43,29,36,31
"chrII_pilon","g6368",7,11,8,7
"chrII_pilon","g6369",4,8,17,3
"chrII_pilon","g6370",118,147,100,116
"chrII_pilon","g6371",291,324,219,210
"chrII_pilon","g6372",282,252,235,204
"chrII_pilon","g6373",1,3,0,2
"chrII_pilon","g6374",0,1,1,3
"chrII_pilon","g6375",1074,768,1416,1614
"chrII_pilon","g6376",0,0,0,0
"chrII_pilon","g6377",235,227,145,214
"chrII_pilon","g6378",204,246,141,177
"chrII_pilon","g6379",84,85,64,83
"chrII_pilon","g6380",142,187,104,99
"chrII_pilon","g6381",108,89,54,82
"chrII_pilon","g6382",51,50,37,59
"chrII_pilon","g6383",35,4,6,0
"chrII_pilon","g6384",7,15,8,17
"chrII_pilon","g6385",37,29,19,17
"chrII_pilon","g6386",2,4,2,2
"chrII_pilon","g6387",213,297,152,191
"chrII_pilon","g6388",5,5,2,3
"chrII_pilon","g6389",30,29,76,67
"chrII_pilon","g6390",5,10,12,12
"chrII_pilon","g6391",6,4,1,14
"chrII_pilon","g6392",5,3,9,8
"chrII_pilon","g6393",5,7,4,5
"chrII_pilon","g6394",18,18,9,8
"chrII_pilon","g6395",1,0,0,0
"chrII_pilon","g6396",0,0,36,48
"chrII_pilon","g6397",0,0,0,1
"chrII_pilon","g6398",0,0,0,0
"chrII_pilon","g6399",165,98,187,140
"chrII_pilon","g6400",324,279,394,394
"chrII_pilon","g6401",8,15,12,23
"chrII_pilon","g6402",24,12,11,20
"chrII_pilon","g6403",8,3,4,6
"chrII_pilon","g6404",231,212,156,213
"chrII_pilon","g6405",17,7,38,16
"chrII_pilon","g6406",11,2,6,4
"chrII_pilon","g6407",0,0,0,0
"chrII_pilon","g6408",159,179,145,163
"chrII_pilon","g6409",169,226,91,132
"chrII_pilon","g6410",692,704,469,494
"chrII_pilon","g6411",10,21,17,12
"chrII_pilon","g6412",17,21,28,41
"chrII_pilon","g6413",62,72,31,32
"chrII_pilon","g6414",238,299,153,182
"chrII_pilon","g6415",16,32,15,30
"chrII_pilon","g6416",150,190,134,169
"chrII_pilon","g6417",0,0,1,2
"chrII_pilon","g6418",0,0,0,0
"chrII_pilon","g6419",12,6,2,13
"chrII_pilon","g6420",61,47,44,59
"chrII_pilon","g6421",0,0,0,0
"chrII_pilon","g6422",0,0,0,0
"chrII_pilon","g6423",0,0,0,0
"chrII_pilon","g6424",0,0,0,0
"chrII_pilon","g6425",0,0,0,0
"chrII_pilon","g6426",0,0,0,0
"chrII_pilon","g6427",0,0,0,0
"chrII_pilon","g6428",0,0,0,0
"chrII_pilon","g6429",0,0,0,0
"chrII_pilon","g6430",0,0,0,0
"chrII_pilon","g6431",0,0,0,0
"chrII_pilon","g6432",0,0,0,0
"chrII_pilon","g6433",0,0,0,0
"chrII_pilon","g6434",42,20,28,32
"chrII_pilon","g6435",3,13,9,26
"chrII_pilon","g6436",0,1,1,0
"chrII_pilon","g6437",19,15,20,33
"chrII_pilon","g6438",2,5,0,3
"chrII_pilon","g6439",296,192,165,185
"chrII_pilon","g6440",423,457,338,340
"chrII_pilon","g6441",274,292,181,236
"chrII_pilon","g6442",143,215,117,150
"chrII_pilon","g6443",345,329,251,313
"chrII_pilon","g6444",8,6,4,3
"chrII_pilon","g6445",218,201,182,290
"chrII_pilon","g6446",1,5,3,14
"chrII_pilon","g6447",0,3,0,1
"chrII_pilon","g6448",2,3,1,11
"chrII_pilon","g6449",0,0,0,2
"chrII_pilon","g6450",0,3,0,1
"chrII_pilon","g6451",94,88,54,46
"chrII_pilon","g6452",2,2,1,9
"chrII_pilon","g6453",0,0,0,0
"chrII_pilon","g6454",0,0,1,1
"chrII_pilon","g6455",245,240,165,167
"chrII_pilon","g6456",0,0,0,2
"chrII_pilon","g6457",0,6,5,11
"chrII_pilon","g6458",0,2,2,0
"chrII_pilon","g6459",0,0,0,0
"chrII_pilon","g6460",1,1,4,3
"chrII_pilon","g6461",0,0,0,0
"chrII_pilon","g6462",0,0,1,0
"chrII_pilon","g6463",0,0,0,0
"chrII_pilon","g6464",9,9,76,54
"chrII_pilon","g6465",2,1,12,7
"chrII_pilon","g6466",5,4,92,46
"chrII_pilon","g6467",5,11,37,44
"chrII_pilon","g6468",1,8,3,21
"chrII_pilon","g6469",0,0,0,0
"chrII_pilon","g6470",13,12,7,17
"chrII_pilon","g6471",30,20,26,35
"chrII_pilon","g6472",2,2,0,7
"chrII_pilon","g6473",0,0,0,0
"chrII_pilon","g6474",193,136,122,236
"chrII_pilon","g6475",78,95,81,71
"chrII_pilon","g6476",200,222,107,116
"chrII_pilon","g6477",309,332,190,273
"chrII_pilon","g6478",476,436,374,442
"chrII_pilon","g6479",0,2,2,2
"chrII_pilon","g6480",0,0,0,0
"chrII_pilon","g6481",3,1,2,2
"chrII_pilon","g6482",11,30,10,21
"chrII_pilon","g6483",9,12,7,9
"chrII_pilon","g6484",102,131,95,103
"chrII_pilon","g6485",222,251,167,193
"chrII_pilon","g6486",281,259,200,234
"chrII_pilon","g6487",3,1,4,2
"chrII_pilon","g6488",240,237,142,188
"chrII_pilon","g6489",5,4,1,2
"chrII_pilon","g6490",0,0,0,0
"chrII_pilon","g6491",0,0,0,0
"chrII_pilon","g6492",441,457,316,427
"chrII_pilon","g6493",1842,2306,1535,1681
"chrII_pilon","g6494",459,393,314,440
"chrII_pilon","g6495",1,2,3,5
"chrII_pilon","g6496",0,0,0,2
"chrII_pilon","g6497",81,68,81,129
"chrII_pilon","g6498",0,1,0,4
"chrII_pilon","g6499",11,23,4,44
"chrII_pilon","g6500",0,3,1,0
"chrII_pilon","g6501",40,36,30,32
"chrII_pilon","g6502",89,114,78,94
"chrII_pilon","g6503",624,635,502,564
"chrII_pilon","g6504",280,211,185,284
"chrII_pilon","g6505",678,732,550,791
"chrII_pilon","g6506",122,131,130,137
"chrII_pilon","g6507",186,253,149,156
"chrII_pilon","g6508",385,390,276,312
"chrII_pilon","g6509",0,0,0,0
"chrII_pilon","g6510",0,0,0,0
"chrII_pilon","g6511",5,5,10,8
"chrII_pilon","g6512",49,34,61,69
"chrII_pilon","g6513",191,214,292,302
"chrII_pilon","g6514",3,2,2,6
"chrII_pilon","g6515",25,22,18,24
"chrII_pilon","g6516",3,11,9,16
"chrII_pilon","g6517",1,0,0,1
"chrII_pilon","g6518",130,147,104,129
"chrII_pilon","g6519",45,52,33,30
"chrII_pilon","g6520",100,124,65,72
"chrII_pilon","g6521",86,123,69,72
"chrII_pilon","g6522",139,212,115,137
"chrII_pilon","g6523",442,399,387,434
"chrII_pilon","g6524",295,315,209,325
"chrII_pilon","g6525",229,261,164,211
"chrII_pilon","g6526",901,901,716,836
"chrII_pilon","g6527",3,0,1,2
"chrII_pilon","g6528",32,11,16,18
"chrII_pilon","g6529",355,362,273,299
"chrII_pilon","g6530",0,0,0,0
"chrII_pilon","g6531",133,205,135,111
"chrII_pilon","g6532",1218,1211,913,1358
"chrII_pilon","g6533",23,41,25,23
"chrII_pilon","g6534",126,175,122,148
"chrII_pilon","g6535",79,92,81,86
"chrII_pilon","g6536",19,55,22,149
"chrII_pilon","g6537",69,67,61,88
"chrII_pilon","g6538",276,350,217,238
"chrII_pilon","g6539",3,1,0,9
"chrII_pilon","g6540",260,321,280,335
"chrII_pilon","g6541",1130,1255,888,931
"chrII_pilon","g6542",158,178,119,127
"chrII_pilon","g6543",120,113,72,110
"chrII_pilon","g6544",3,3,2,3
"chrII_pilon","g6545",0,7,3,35
"chrII_pilon","g6546",0,0,0,0
"chrII_pilon","g6547",0,0,0,0
"chrII_pilon","g6548",0,1,1,3
"chrII_pilon","g6549",0,0,1,0
"chrII_pilon","g6550",1,0,0,3
"chrII_pilon","g6551",0,0,0,0
"chrII_pilon","g6552",0,0,0,0
"chrII_pilon","g6553",139,136,93,105
"chrII_pilon","g6554",32,49,27,35
"chrII_pilon","g6555",130,188,113,106
"chrII_pilon","g6556",34,51,74,53
"chrII_pilon","g6557",477,408,261,273
"chrII_pilon","g6558",265,285,226,233
"chrII_pilon","g6559",100,152,43,76
"chrII_pilon","g6560",21,19,22,4
"chrII_pilon","g6561",38,73,33,14
"chrII_pilon","g6562",0,1,0,0
"chrII_pilon","g6563",1,3,0,0
"chrII_pilon","g6564",7,2,5,5
"chrII_pilon","g6565",357,351,288,326
"chrII_pilon","g6566",35,39,34,49
"chrII_pilon","g6567",0,0,0,0
"chrII_pilon","g6568",0,0,1,2
"chrII_pilon","g6569",0,0,0,0
"chrII_pilon","g6570",1,0,1,1
"chrII_pilon","g6571",0,0,1,1
"chrII_pilon","g6572",11,11,13,12
"chrII_pilon","g6573",10,10,8,17
"chrII_pilon","g6574",0,1,0,0
"chrII_pilon","g6575",0,0,1,0
"chrII_pilon","g6576",1,4,1,6
"chrII_pilon","g6577",10,7,7,4
"chrII_pilon","g6578",225,224,188,234
"chrII_pilon","g6579",16,13,12,24
"chrII_pilon","g6580",78,73,64,112
"chrII_pilon","g6581",23,48,29,39
"chrII_pilon","g6582",18,45,18,62
"chrII_pilon","g6583",0,0,1,0
"chrII_pilon","g6584",1,9,2,4
"chrII_pilon","g6585",1,1,0,3
"chrII_pilon","g6586",51,50,46,79
"chrII_pilon","g6587",17,15,20,27
"chrII_pilon","g6588",479,344,434,889
"chrII_pilon","g6589",8,18,9,57
"chrII_pilon","g6590",5,21,5,27
"chrII_pilon","g6591",4,7,7,56
"chrII_pilon","g6592",0,0,0,0
"chrII_pilon","g6593",0,0,0,0
"chrII_pilon","g6594",23,39,26,33
"chrII_pilon","g6595",0,0,0,0
"chrII_pilon","g6596",67,74,70,274
"chrII_pilon","g6597",0,0,0,0
"chrII_pilon","g6598",0,0,0,0
"chrII_pilon","g6599",14,22,19,25
"chrII_pilon","g6600",3,2,3,4
"chrII_pilon","g6601",39,36,15,24
"chrII_pilon","g6602",284,352,206,230
"chrII_pilon","g6603",18,26,18,16
"chrII_pilon","g6604",0,2,0,0
"chrII_pilon","g6605",369,392,299,328
"chrII_pilon","g6606",0,1,0,1
"chrII_pilon","g6607",154,158,112,136
"chrII_pilon","g6608",121,154,59,82
"chrII_pilon","g6609",1,0,2,0
"chrII_pilon","g6610",0,0,0,0
"chrII_pilon","g6611",5,7,1,3
"chrII_pilon","g6612",1029,1145,799,961
"chrII_pilon","g6613",348,361,221,218
"chrII_pilon","g6614",0,0,2,0
"chrII_pilon","g6615",0,0,0,0
"chrII_pilon","g6616",1,0,0,0
"chrII_pilon","g6617",178,167,136,186
"chrII_pilon","g6618",877,1095,502,486
"chrII_pilon","g6619",34,45,36,47
"chrII_pilon","g6620",0,0,0,0
"chrII_pilon","g6621",0,1,3,1
"chrII_pilon","g6622",0,6,8,11
"chrII_pilon","g6623",0,0,0,0
"chrII_pilon","g6624",258,223,156,196
"chrII_pilon","g6625",238,258,217,206
"chrII_pilon","g6626",187,208,129,136
"chrII_pilon","g6627",0,0,0,0
"chrII_pilon","g6628",5,8,6,13
"chrII_pilon","g6629",4,9,2,39
"chrII_pilon","g6630",35,33,32,36
"chrII_pilon","g6631",8,5,6,5
"chrII_pilon","g6632",28,19,27,27
"chrII_pilon","g6633",74,96,71,96
"chrII_pilon","g6634",97,125,82,86
"chrII_pilon","g6635",0,0,0,0
"chrII_pilon","g6636",0,0,0,0
"chrII_pilon","g6637",0,1,0,1
"chrII_pilon","g6638",0,2,1,4
"chrII_pilon","g6639",0,2,1,0
"chrII_pilon","g6640",0,0,0,0
"chrII_pilon","g6641",0,0,0,0
"chrII_pilon","g6642",0,0,0,0
"chrII_pilon","g6643",5,6,1,7
"chrII_pilon","g6644",0,0,0,0
"chrII_pilon","g6645",1,0,1,2
"chrII_pilon","g6646",351,338,352,441
"chrII_pilon","g6647",0,2,3,0
"chrII_pilon","g6648",3,3,6,5
"chrII_pilon","g6649",279,326,226,301
"chrII_pilon","g6650",17,28,18,25
"chrII_pilon","g6651",152,200,135,169
"chrII_pilon","g6652",1,1,0,0
"chrII_pilon","g6653",0,0,0,0
"chrII_pilon","g6654",283,323,187,204
"chrII_pilon","g6655",1,3,0,0
"chrII_pilon","g6656",1,3,1,11
"chrII_pilon","g6657",41,34,26,34
"chrII_pilon","g6658",133,145,120,121
"chrII_pilon","g6659",510,522,359,384
"chrII_pilon","g6660",6,2,1,1
"chrII_pilon","g6661",10,11,3,3
"chrII_pilon","g6662",0,0,0,1
"chrII_pilon","g6663",0,0,0,0
"chrII_pilon","g6664",5,10,0,15
"chrII_pilon","g6665",5,7,2,22
"chrII_pilon","g6666",37,44,25,53
"chrII_pilon","g6667",65,38,65,39
"chrII_pilon","g6668",129,92,101,74
"chrII_pilon","g6669",42,32,50,29
"chrII_pilon","g6670",1,5,3,0
"chrII_pilon","g6671",24,17,24,13
"chrII_pilon","g6672",0,0,0,0
"chrII_pilon","g6673",0,1,1,0
"chrII_pilon","g6674",0,0,0,0
"chrII_pilon","g6675",1,2,2,2
"chrII_pilon","g6676",1,0,0,0
"chrII_pilon","g6677",5,5,5,9
"chrII_pilon","g6678",214,225,180,206
"chrII_pilon","g6679",408,517,287,307
"chrII_pilon","g6680",186,180,148,224
"chrII_pilon","g6681",4,5,0,0
"chrII_pilon","g6682",84,96,79,161
"chrII_pilon","g6683",0,0,0,0
"chrIV_pilon","g10000",5,3,4,10
"chrIV_pilon","g10001",4,5,2,8
"chrIV_pilon","g10002",69,99,52,51
"chrIV_pilon","g10003",210,230,153,229
"chrIV_pilon","g10004",88,118,65,76
"chrIV_pilon","g10005",30,67,26,37
"chrIV_pilon","g10006",13,5,4,9
"chrIV_pilon","g10007",0,0,0,0
"chrIV_pilon","g10008",5,1,3,1
"chrIV_pilon","g10009",3,11,10,10
"chrIV_pilon","g10010",137,96,96,94
"chrIV_pilon","g10011",9,6,3,9
"chrIV_pilon","g10012",9,16,6,28
"chrIV_pilon","g10013",2,4,3,3
"chrIV_pilon","g10014",14,15,7,13
"chrIV_pilon","g10015",0,0,0,0
"chrIV_pilon","g10016",110,123,66,90
"chrIV_pilon","g10017",12,16,11,40
"chrIV_pilon","g10018",183,162,124,152
"chrIV_pilon","g10019",218,240,134,198
"chrIV_pilon","g10020",287,295,189,204
"chrIV_pilon","g10021",3,2,2,0
"chrIV_pilon","g10022",2,1,3,0
"chrIV_pilon","g10023",0,0,0,0
"chrIV_pilon","g10024",0,1,0,1
"chrIV_pilon","g10025",115,125,86,69
"chrIV_pilon","g10026",14,19,4,9
"chrIV_pilon","g10027",109,117,75,97
"chrIV_pilon","g10028",320,328,244,311
"chrIV_pilon","g10029",33,25,26,38
"chrIV_pilon","g10030",15,10,21,14
"chrIV_pilon","g10031",190,283,215,427
"chrIV_pilon","g10032",84,52,51,59
"chrIV_pilon","g10033",0,0,1,1
"chrIV_pilon","g10034",36,20,29,30
"chrIV_pilon","g10035",11,23,13,37
"chrIV_pilon","g10036",18,30,16,28
"chrIV_pilon","g10037",1,1,1,3
"chrIV_pilon","g10038",6,8,13,9
"chrIV_pilon","g10039",68,84,58,68
"chrIV_pilon","g10040",34,31,26,40
"chrIV_pilon","g10041",89,155,68,63
"chrIV_pilon","g10042",15,16,11,14
"chrIV_pilon","g10043",288,308,218,325
"chrIV_pilon","g10044",3,1,1,4
"chrIV_pilon","g10045",0,0,0,1
"chrIV_pilon","g10046",12,18,8,57
"chrIV_pilon","g10047",0,4,1,4
"chrIV_pilon","g10048",15,5,11,19
"chrIV_pilon","g10049",738,692,763,871
"chrIV_pilon","g10050",52,26,49,47
"chrIV_pilon","g10051",0,0,0,0
"chrIV_pilon","g10052",1,0,0,2
"chrIV_pilon","g10053",0,0,0,0
"chrIV_pilon","g10054",2,10,1,5
"chrIV_pilon","g10055",2,13,5,7
"chrIV_pilon","g10056",0,0,0,0
"chrIV_pilon","g10057",0,0,0,0
"chrIV_pilon","g10058",0,0,0,0
"chrIV_pilon","g10059",0,0,0,0
"chrIV_pilon","g10060",0,0,0,0
"chrIV_pilon","g10061",0,0,0,0
"chrIV_pilon","g10062",1,0,1,1
"chrIV_pilon","g10063",0,0,0,0
"chrIV_pilon","g10064",0,0,0,0
"chrIV_pilon","g10065",1,0,0,0
"chrIV_pilon","g10066",0,0,0,0
"chrIV_pilon","g10067",0,0,0,0
"chrIV_pilon","g10068",3,6,267,252
"chrIV_pilon","g10069",0,0,0,1
"chrIV_pilon","g10070",11,11,128,56
"chrIV_pilon","g10071",3,4,4,1
"chrIV_pilon","g10072",0,1,0,1
"chrIV_pilon","g10073",3,14,31,27
"chrIV_pilon","g10074",0,0,1,0
"chrIV_pilon","g10075",0,0,0,0
"chrIV_pilon","g10076",0,0,0,0
"chrIV_pilon","g10077",1,0,3,5
"chrIV_pilon","g10078",2,2,3,2
"chrIV_pilon","g10079",0,1,0,0
"chrIV_pilon","g10080",0,2,2,4
"chrIV_pilon","g10081",1,2,2,9
"chrIV_pilon","g10082",0,0,0,0
"chrIV_pilon","g10083",3,0,2,3
"chrIV_pilon","g10084",0,0,0,0
"chrIV_pilon","g10085",0,0,0,0
"chrIV_pilon","g10086",0,0,0,0
"chrIV_pilon","g10087",15,33,18,95
"chrIV_pilon","g10088",0,0,0,0
"chrIV_pilon","g10089",0,0,0,0
"chrIV_pilon","g10090",0,0,0,0
"chrIV_pilon","g10091",0,0,0,0
"chrIV_pilon","g10092",3,1,1,10
"chrIV_pilon","g10093",26,34,21,149
"chrIV_pilon","g10094",174,193,109,219
"chrIV_pilon","g10095",0,0,0,0
"chrIV_pilon","g10096",0,1,0,0
"chrIV_pilon","g10097",275,297,213,246
"chrIV_pilon","g10098",2319,2588,1558,1798
"chrIV_pilon","g10099",31,28,23,25
"chrIV_pilon","g10100",1,2,2,0
"chrIV_pilon","g10101",0,0,0,0
"chrIV_pilon","g10102",0,0,0,0
"chrIV_pilon","g10103",1,0,2,1
"chrIV_pilon","g10104",1,4,0,6
"chrIV_pilon","g10105",16,14,21,28
"chrIV_pilon","g10106",1,1,0,0
"chrIV_pilon","g10107",83,187,107,64
"chrIV_pilon","g10108",0,0,0,0
"chrIV_pilon","g10109",163,176,155,128
"chrIV_pilon","g10110",120,118,75,91
"chrIV_pilon","g10111",182,182,139,162
"chrIV_pilon","g10112",3,3,1,4
"chrIV_pilon","g10113",0,2,0,2
"chrIV_pilon","g10114",0,0,0,0
"chrIV_pilon","g10115",2,6,9,13
"chrIV_pilon","g10116",0,0,4,4
"chrIV_pilon","g10117",1,3,43,25
"chrIV_pilon","g10118",2,4,32,12
"chrIV_pilon","g10119",0,0,0,0
"chrIV_pilon","g10120",1,1,1,0
"chrIV_pilon","g10121",0,0,0,1
"chrIV_pilon","g10122",0,0,0,0
"chrIV_pilon","g10123",0,0,0,0
"chrIV_pilon","g10124",0,0,0,0
"chrIV_pilon","g10125",1,0,0,0
"chrIV_pilon","g10126",0,0,0,0
"chrIV_pilon","g10127",0,0,0,0
"chrIV_pilon","g10128",0,0,0,1
"chrIV_pilon","g10129",3,7,11,14
"chrIV_pilon","g10130",3,0,11,3
"chrIV_pilon","g10131",1,0,1,4
"chrIV_pilon","g10132",1,1,1,0
"chrIV_pilon","g10133",0,0,0,1
"chrIV_pilon","g10134",1,0,0,0
"chrIV_pilon","g10135",0,0,0,0
"chrIV_pilon","g10136",125,152,107,118
"chrIV_pilon","g10137",184,192,122,155
"chrIV_pilon","g10138",99,134,82,66
"chrIV_pilon","g10139",26,36,23,26
"chrIV_pilon","g10140",0,0,0,0
"chrIV_pilon","g10141",0,0,0,0
"chrIV_pilon","g10142",0,1,0,0
"chrIV_pilon","g10143",36,52,37,37
"chrIV_pilon","g10144",5,4,1,4
"chrIV_pilon","g10145",0,1,0,0
"chrIV_pilon","g10146",0,0,1,0
"chrIV_pilon","g10147",0,1,0,2
"chrIV_pilon","g10148",179,233,141,159
"chrIV_pilon","g10149",0,0,0,0
"chrIV_pilon","g10150",1,0,0,0
"chrIV_pilon","g10151",0,0,0,0
"chrIV_pilon","g10152",10,10,8,4
"chrIV_pilon","g10153",9,118,19,21
"chrIV_pilon","g10154",14,8,11,21
"chrIV_pilon","g10155",0,0,0,0
"chrIV_pilon","g10156",13,13,11,11
"chrIV_pilon","g10157",1188,1057,937,1253
"chrIV_pilon","g10158",0,2,0,1
"chrIV_pilon","g10159",1,3,2,3
"chrIV_pilon","g10160",0,0,0,0
"chrIV_pilon","g10161",0,0,0,0
"chrIV_pilon","g10162",0,0,0,0
"chrIV_pilon","g10163",0,0,0,0
"chrIV_pilon","g10164",23,18,20,22
"chrIV_pilon","g10165",35,17,28,21
"chrIV_pilon","g10166",0,1,0,0
"chrIV_pilon","g10167",0,1,0,4
"chrIV_pilon","g10168",6,16,5,5
"chrIV_pilon","g10169",14,32,19,15
"chrIV_pilon","g10170",2,3,0,0
"chrIV_pilon","g10171",4,12,4,6
"chrIV_pilon","g10172",95,128,66,68
"chrIV_pilon","g10173",77,112,49,121
"chrIV_pilon","g10174",0,0,0,0
"chrIV_pilon","g10175",286,232,202,274
"chrIV_pilon","g10176",3,2,2,3
"chrIV_pilon","g10177",4,8,4,8
"chrIV_pilon","g10178",3,2,4,6
"chrIV_pilon","g10179",0,1,1,1
"chrIV_pilon","g10180",4,19,4,28
"chrIV_pilon","g10181",2,3,1,4
"chrIV_pilon","g10182",0,0,0,1
"chrIV_pilon","g10183",0,0,0,0
"chrIV_pilon","g10184",221,272,164,187
"chrIV_pilon","g10185",0,0,0,1
"chrIV_pilon","g10186",455,440,312,392
"chrIV_pilon","g10187",330,270,376,271
"chrIV_pilon","g10188",1788,1968,1844,2207
"chrIV_pilon","g10189",66,63,48,63
"chrIV_pilon","g10190",0,0,0,0
"chrIV_pilon","g10191",250,200,218,259
"chrIV_pilon","g10192",1,2,0,0
"chrIV_pilon","g10193",0,0,0,0
"chrIV_pilon","g10194",0,2,1,1
"chrIV_pilon","g10195",0,0,0,0
"chrIV_pilon","g10196",0,0,1,1
"chrIV_pilon","g10197",8,11,5,15
"chrIV_pilon","g10198",37,29,17,22
"chrIV_pilon","g10199",568,570,407,484
"chrIV_pilon","g10200",1537,1808,971,1187
"chrIV_pilon","g10201",291,409,280,274
"chrIV_pilon","g10202",18,26,30,29
"chrIV_pilon","g10203",2,0,2,7
"chrIV_pilon","g10204",0,0,1,0
"chrIV_pilon","g10205",418,522,405,452
"chrIV_pilon","g10206",0,2,2,1
"chrIV_pilon","g10207",11,15,17,9
"chrIV_pilon","g10208",7,10,5,13
"chrIV_pilon","g10209",23,18,14,34
"chrIV_pilon","g10210",1,3,5,7
